codgeo;P10_POP0610;P10_POP1117;P10_POP1824;P10_POP2539;P10_POP4054;P10_POP5564;P10_POP6579;P10_POP80P
10359;34.934579;38.927103;41.921495;111.790654;106.8;70.86729;61.884112;20.960748
10360;56.0;68.0;154.0;139.0;197.0;139.0;84.0;10.0
10361;16.0;20.0;8.0;49.0;38.0;26.0;15.0;3.0
10362;437.344645;844.3131139999999;956.6161330000001;1815.6937619999999;2190.798839;1299.614289;1356.4714110000002;713.4553559999999
10363;27.0;30.0;12.0;79.0;95.0;107.0;71.0;16.0
10364;2.9;8.7;4.833333;10.633333;25.133333;13.533333;12.566667;4.833333
10365;3.0;14.0;7.0;18.0;35.0;18.0;29.0;16.0
10366;2.126582;7.443038;8.506329;17.012658;17.012658;12.759494;8.506329;4.253165
10367;59.0;55.0;39.0;150.0;130.0;79.0;64.0;20.0
10368;59.012918;100.612187;49.403118;192.517551;231.214546;139.341407;95.775063;32.892446
10369;20.90583;26.878924;10.950673;45.793722;28.869955;34.843049;22.896861;13.93722
10370;14.0;24.0;11.0;35.0;56.0;28.0;32.0;7.0
10371;24.698795;36.554217;16.795181;53.349398;84.963855;62.240964;20.746988;11.855422
10372;30.295858;23.668639;16.094675;68.16568;56.804734;35.976331;38.816568;16.094675
10373;30.849515;36.820388;25.873786;66.674757;95.533981;47.76699;60.703883;12.936893
10374;6.0;11.0;2.0;28.0;26.0;29.0;18.0;4.0
10375;26.541667;32.666667;7.145833;68.395833;80.645833;46.958333;29.604167;13.270833
10376;11.138365;12.150943;8.100629;26.327044;43.540881;18.226415;16.201258;10.125786
10377;12.571429;13.619048;6.285714;23.047619;37.714286;22.0;18.857143;10.47619
10378;4.0;11.0;4.0;10.0;20.0;10.0;8.0;8.0
10379;25.231818;34.936364;20.379545;68.902273;98.015909;60.168182;76.665909;19.409091
10380;4.939024;11.853659;0.0;16.792683;15.804878;13.829268;7.902439;3.95122
10381;65.673289;77.262693;51.186534;113.962472;216.335541;134.243929;130.380795;29.939294
10382;55.238752;91.041647;52.169933;192.312693;182.060657;134.869602;168.309698;101.18477
10383;15.386974;18.639683;8.284304;37.242843;40.349457;15.533069;28.995063;3.106614
10384;22.0;26.0;11.0;49.0;60.0;32.0;18.0;14.0
10386;14.687671;30.374886;12.729315;32.353608;54.854338;26.437808;28.396164;17.625205
10387;3159.1748919999995;4650.153813;8087.968920999998;12139.807597;10591.173842999999;6882.137673999999;6452.667083000002;3769.267584
10388;0.0;7.0;1.0;4.0;13.0;5.0;10.0;3.0
10389;3.929825;9.824561;3.929825;19.649123;19.649123;24.561404;22.596491;1.964912
10390;8.370861;13.602649;4.18543;26.15894;39.761589;19.880795;25.112583;11.509934
10391;24.0;23.0;13.0;67.0;57.0;66.0;27.0;6.0
10392;31.917526;21.943299;12.966495;86.775773;62.837629;54.858247;69.819588;16.956186
10393;7.344262;18.885246;7.344262;31.47541;47.213115;28.327869;26.229508;11.540984
10394;4.057495;5.071869;6.086242;30.417522;23.330595;27.360713;21.301848;12.172484
10395;23.544304;34.335443;12.753165;44.14557;66.708861;49.050633;40.221519;25.506329
10396;22.085938;48.1875;35.136719;74.289063;134.523438;81.316406;51.199219;25.097656
10397;10.483221;13.342282;2.85906;24.778523;25.731544;24.778523;20.966443;7.624161
10398;5.131579;10.263158;3.078947;9.236842;18.473684;10.263158;8.210526;7.184211
10399;34.41817;51.105768;38.59007;123.071033;133.45802;106.383435;67.793365;29.203296
10400;7.408759;10.583942;6.350365;14.817518;33.868613;23.284672;27.518248;14.817518
10401;165.672096;214.070744;158.846712;425.776868;449.973594;321.784094;314.935904;153.61054
10402;13.109244;20.168067;14.117647;41.344538;62.521008;50.420168;21.176471;7.058824
10403;1.09589;9.863014;7.671233;10.958904;26.30137;10.958904;5.479452;3.287671
10404;9.0;8.0;7.0;14.0;26.0;19.0;15.0;11.0
10405;0.0;1.0;2.0;11.0;7.0;2.0;12.0;1.0
10406;113.204748;168.249258;98.664688;285.608309;423.738872;347.922849;151.632047;44.658754
10408;13.208;7.112;4.064;33.528;19.304;11.176;15.24;10.16
10409;32.903811;39.484574;21.622505;109.052632;113.753176;82.729583;48.885662;17.862069
10410;6.046875;14.109375;4.03125;11.085938;25.195313;20.15625;27.210938;16.125
10411;0.95;0.0;0.0;8.55;0.95;3.8;0.95;0.0
10412;56.0;93.0;38.0;147.0;232.0;144.0;134.0;23.0
10414;8.0;7.0;6.0;22.0;25.0;22.0;13.0;7.0
10415;36.808163;40.897959;20.44898;95.087755;117.581633;59.302041;59.302041;23.516327
10416;17.07173;25.105485;9.037975;34.14346;52.219409;49.206751;26.109705;11.046414
10417;14.0;21.0;10.0;46.0;56.0;34.0;21.0;8.0
10418;20.0;20.0;9.0;40.0;54.0;33.0;15.0;10.0
10419;59.0;64.0;38.0;182.0;139.0;81.0;71.0;31.0
10420;150.988506;170.372165;272.763681;660.518188;523.127759;341.261539;301.430873;200.225701
10421;7.195804;13.363636;7.195804;26.727273;39.062937;11.307692;18.503497;11.307692
10422;10.939227;9.944751;9.944751;38.78453;39.779006;21.878453;25.856354;8.950276
10423;33.0;32.0;33.0;91.0;95.0;53.0;44.0;21.0
10424;1.031746;10.31746;4.126984;7.222222;9.285714;10.31746;14.444444;4.126984
10425;14.783394;22.66787;8.870036;38.436823;52.234657;47.306859;51.249097;15.768953
10426;71.0;83.0;50.0;257.0;276.0;139.0;113.0;49.0
10427;11.0;19.0;11.0;35.0;65.0;37.0;33.0;25.0
10428;4.0;9.0;10.0;16.0;21.0;23.0;22.0;6.0
10429;23.409962;17.10728;6.302682;61.226054;45.91954;27.011494;17.10728;8.103448
10430;6.0;12.0;2.0;18.0;18.0;11.0;11.0;4.0
10431;3.06;11.22;4.08;14.28;21.42;10.2;24.48;9.18
10432;3.171429;6.342857;3.171429;9.514286;19.028571;8.457143;13.742857;4.228571
10433;19.550725;17.492754;16.463768;63.797101;53.507246;40.130435;33.956522;8.231884
10434;5.0;7.0;5.0;11.0;17.0;5.0;7.0;0.0
10435;9.45283;8.402516;14.704403;32.559748;35.710692;23.106918;21.006289;6.301887
10436;8.803279;14.672131;21.519126;32.278689;38.147541;26.409836;15.650273;10.759563
10437;46.361635;59.463836;40.314465;117.919811;143.116352;91.715409;65.511006;23.180818
10438;13.258964;16.318725;24.478088;31.61753;59.155378;52.015936;36.717131;13.258964
10439;6.756522;9.652174;4.826087;19.304348;36.678261;9.652174;9.652174;4.826087
10440;10.223464;13.290503;12.268156;29.648045;35.782123;31.692737;28.625698;15.335196
10441;18.565022;13.923767;7.426009;27.847534;43.627803;22.278027;39.914798;22.278027
10442;46.820606;42.564188;34.05135;133.013086;127.627878;69.166805;55.268759;11.705152
10443;3.0;6.0;2.0;6.0;13.0;6.0;7.0;0.0
10444;14.743363;25.274336;18.955752;42.123894;60.026549;18.955752;31.59292;8.424779
10445;5.0;8.0;5.0;9.0;17.0;4.0;16.0;4.0
11001;34.0;39.0;22.0;113.0;97.0;65.0;59.0;48.0
11002;10.15873;10.15873;5.079365;18.285714;32.507937;16.253968;22.349206;7.111111
11003;8.0;14.0;9.0;34.0;38.0;38.0;31.0;11.0
11004;14.0;22.0;23.0;62.0;68.0;48.0;62.0;18.0
11005;118.425926;102.635802;75.989969;300.999228;242.773148;172.704475;116.45216;33.554012
11006;0.973684;1.947368;2.921053;10.710526;12.657895;20.447368;12.657895;11.684211
11007;5.051546;9.092784;5.051546;12.123711;21.216495;15.154639;15.154639;12.123711
11008;20.805493;42.601724;12.879591;52.509102;104.037156;62.435859;77.277546;37.648035
11009;72.425853;99.012559;89.094474;220.944692;256.032236;167.771281;173.271979;116.431435
11010;17.161905;31.295238;20.190476;46.438095;65.619048;59.561905;34.32381;24.228571
11011;20.0;38.0;19.0;70.0;95.0;68.0;59.0;23.0
11012;143.021782;124.326124;71.0435;322.500097;336.651733;287.91313;268.282689;105.630466
11013;24.736842;31.663158;22.757895;60.357895;85.094737;58.378947;54.421053;20.778947
11014;118.841218;102.727155;68.48477;320.267012;301.131562;261.853532;199.411536;58.41348
11015;14.365672;23.600746;9.235075;48.227612;45.149254;53.358209;46.175373;13.339552
11016;4.084211;6.126316;4.084211;12.252632;23.484211;18.378947;21.442105;6.126316
11017;2.0;7.0;5.0;6.0;20.0;15.0;21.0;3.0
11018;78.0;111.0;62.0;183.0;261.0;167.0;144.0;82.0
11019;2.0;0.0;0.0;2.0;5.0;7.0;14.0;9.0
11020;3.0;0.0;0.0;1.0;10.0;12.0;4.0;1.0
11021;25.641026;62.564103;35.897436;98.461538;129.230769;100.512821;97.435897;62.564103
11022;60.243429;91.896756;76.453099;162.308426;248.014966;162.350936;211.192498;92.83281
11023;40.883434;64.8152;52.854282;132.636767;181.552078;97.748689;86.755135;47.870981
11024;57.341317;80.479042;49.293413;146.874251;205.221557;113.676647;93.556886;37.221557
11025;8.061611;11.516588;16.123223;48.369668;43.763033;33.398104;38.004739;21.881517
11026;13.130435;11.254658;6.565217;35.639752;27.198758;26.26087;9.378882;7.503106
11027;57.948682;69.131761;32.532594;131.147018;147.413315;83.364771;98.614424;45.74896
11028;17.0;26.0;28.0;45.0;93.0;84.0;96.0;49.0
11029;5.0;7.0;0.0;11.0;18.0;11.0;14.0;3.0
11030;6.0;5.0;4.0;30.0;16.0;9.0;10.0;7.0
11031;2.051282;1.025641;1.025641;2.051282;5.128205;10.25641;12.307692;2.051282
11032;14.462264;10.330189;11.363208;34.089623;44.419811;39.254717;40.287736;9.29717
11033;99.0;76.0;57.0;226.0;233.0;172.0;216.0;147.0
11034;53.866826;67.079443;31.507011;113.815401;158.53503;128.060755;180.911226;77.242995
11035;14.948097;23.916955;8.968858;25.910035;71.750865;46.83737;66.768166;13.951557
11036;8.134078;19.318436;11.184358;20.335196;46.77095;21.351955;33.553073;15.251397
11037;64.606025;100.498262;115.880649;177.410197;193.818076;95.3708;54.351101;10.254925
11038;0.0;0.949153;3.79661;10.440678;7.59322;5.694915;17.084746;5.694915
11039;0.956522;4.782609;1.913043;6.695652;16.26087;3.826087;4.782609;0.956522
11040;95.038302;93.993925;74.106101;262.049289;282.936828;144.989748;182.587318;95.038302
11041;61.512127;86.722015;61.512127;132.099813;225.880597;166.385261;202.6875;86.722015
11042;11.882167;15.842889;9.901805;37.626861;40.62021;28.715236;27.725055;17.82325
11043;9.955394;16.92417;15.93491;36.841237;52.763587;39.821575;27.875103;9.955394
11044;5.93617;2.968085;3.957447;13.851064;20.776596;13.851064;20.776596;4.946809
11045;3.940299;11.820896;1.970149;26.597015;29.552239;20.686567;19.701493;10.835821
11046;0.0;0.958333;0.958333;11.5;10.541667;10.541667;4.791667;1.916667
11047;0.0;1.914894;2.87234;0.957447;8.617021;8.617021;13.404255;8.617021
11048;57.081108;49.069724;28.039843;112.15937;157.223403;95.133425;110.156524;52.073993
11049;219.637712;279.866621;197.105693;539.995419;612.638041;410.784431;535.391935;295.004124
11050;4.903382;12.748792;7.845411;20.594203;47.072464;40.207729;43.149758;19.613527
11051;14.005525;22.40884;3.734807;35.480663;35.480663;18.674033;13.071823;11.20442
11052;8.971429;15.949206;23.92381;50.838095;71.771429;43.860317;53.828571;22.926984
11053;17.342742;27.544355;15.302419;35.705645;46.927419;41.826613;35.705645;23.46371
11054;14.254545;17.309091;7.127273;38.690909;46.836364;44.8;34.618182;9.163636
11055;13.397959;20.612245;8.244898;29.887755;49.469388;28.857143;35.040816;8.244898
11056;18.897564;17.693315;6.280691;18.842074;42.918058;26.169548;31.403457;14.654947
11057;0.969697;2.909091;1.939394;5.818182;8.727273;3.878788;3.878788;3.878788
11058;19.0;19.0;13.0;37.0;46.0;43.0;42.0;18.0
11059;3.960396;1.980198;2.970297;18.811881;15.841584;27.722772;15.841584;9.90099
11060;0.981481;4.907407;4.907407;6.87037;10.796296;15.703704;5.888889;0.981481
11061;18.375;20.125;13.125;40.25;51.625;47.25;32.375;12.25
11062;0.0;0.0;0.997707;4.022934;2.99312;0.997707;3.990827;0.0
11063;35.485416;51.707321;23.318988;98.302686;129.775236;103.414642;140.927796;42.582499
11064;16.0;22.0;17.0;60.0;68.0;33.0;47.0;26.0
11065;0.0;6.09375;1.21875;6.09375;18.28125;19.5;23.15625;2.4375
11066;6.0;5.0;3.0;11.0;26.0;20.0;33.0;8.0
11067;77.815613;103.420769;85.608486;284.770277;251.485372;170.329957;195.708862;121.346178
11068;90.0;133.0;103.0;240.0;326.0;222.0;216.0;144.0
11069;2598.336052;4063.723116;4443.342678;8306.866503;9363.977271;5838.697052000001;5806.469859000002;3404.7139319999997
11070;16.892744;35.772871;32.791798;59.621451;64.589905;33.785489;34.77918;17.886435
11071;7.63964;23.873874;9.54955;31.513514;46.792793;36.288288;31.513514;15.279279
11072;14.792453;24.037736;8.320755;21.264151;39.754717;30.509434;26.811321;17.566038
11073;2.125;7.4375;4.25;17.0;12.75;13.8125;4.25;5.3125
11074;23.814229;20.956522;2.857708;60.964427;40.960474;32.387352;19.051383;12.383399
11075;3.247706;8.66055;1.082569;17.321101;21.651376;32.477064;23.816514;5.412844
11076;612.5600029999999;854.7604390000001;1423.0728319999998;2214.1090569999997;2064.77253;1216.0699;1657.4073609999998;978.468995
11077;20.597872;29.425532;27.46383;87.295745;87.295745;76.506383;66.697872;34.329787
11078;14.282828;12.242424;6.121212;39.787879;44.888889;32.646465;34.686869;2.040404
11079;15.0;14.0;12.0;26.0;45.0;20.0;25.0;16.0
11080;9.366279;20.813953;7.284884;31.22093;45.790698;11.447674;32.261628;5.203488
11081;94.0;154.0;96.0;203.0;363.0;201.0;256.0;167.0
11082;0.0;0.0;1.0;0.0;4.0;2.0;0.0;0.0
11083;3.0;4.0;0.0;11.0;12.0;5.0;8.0;4.0
11084;51.527132;65.671835;53.547804;120.229974;203.077519;123.260982;87.899225;32.330749
11085;85.296582;87.327453;60.92613;165.515987;207.148842;106.620728;103.574421;43.663727
11086;45.689133;60.918845;31.411279;120.885832;138.971114;101.848693;116.126547;31.411279
11087;4.753086;6.654321;2.851852;12.358025;17.111111;9.506173;12.358025;4.753086
11088;114.556447;142.172733;65.460827;232.18137;367.194324;260.820481;307.87045;75.689081
11089;31.354331;28.503937;12.351706;67.459318;68.409449;44.656168;55.107612;24.703412
11090;27.334884;44.545736;53.657364;121.488372;121.488372;104.277519;94.153488;26.322481
11091;48.518799;76.243826;61.391133;125.771635;223.846486;152.581803;230.060598;167.03746
11092;3.037037;3.037037;4.049383;0.0;22.271605;12.148148;24.296296;12.148148
11093;0.0;0.0;0.0;1.0;4.0;11.0;11.0;7.0
11094;0.961538;0.0;0.0;5.769231;4.807692;4.807692;3.846154;0.961538
11095;19.773196;29.189003;18.831615;42.371134;64.027491;43.312715;21.656357;19.773196
11096;0.0;1.0;1.0;2.0;5.0;5.0;7.0;8.0
11097;1.876923;0.938462;0.0;5.630769;11.261538;22.523077;5.630769;8.446154
11098;61.0;72.0;55.0;160.0;191.0;103.0;126.0;36.0
11099;151.704354;183.389441;110.417726;407.105355;501.10581;314.741256;325.269274;177.04058
11100;6.171429;1.028571;0.0;8.228571;5.142857;5.142857;4.114286;4.114286
11101;2.0;1.0;3.0;1.0;10.0;10.0;19.0;2.0
11102;48.949919;43.075929;24.47496;137.059774;101.815832;105.731826;63.634895;33.285945
11103;63.0;92.0;41.0;144.0;210.0;163.0;232.0;142.0
11104;0.0;0.0;0.0;1.0;10.0;10.0;19.0;5.0
11105;46.506006;48.484985;32.653153;140.507508;146.444444;112.801802;57.39039;32.653153
11106;347.0;524.0;406.0;992.0;1262.0;908.0;816.0;410.0
11107;6.0;9.0;8.0;8.0;16.0;12.0;4.0;6.0
11108;2.0;2.0;0.0;7.0;6.0;15.0;8.0;2.0
11109;2.036364;4.072727;3.054545;10.181818;10.181818;6.109091;6.109091;8.145455
11110;2.183908;4.367816;1.091954;15.287356;21.83908;20.747126;14.195402;8.735632
11111;45.0;38.0;36.0;112.0;93.0;62.0;74.0;27.0
11112;5.155326;10.310651;4.096153;16.440828;23.630177;13.403847;11.341716;11.341716
11113;11.330827;9.270677;7.210526;20.601504;33.992481;14.421053;19.571429;11.330827
11114;2.0;3.0;0.0;5.0;12.0;3.0;9.0;1.0
11115;51.633049;73.90613;49.249476;135.573941;189.99241;127.414317;129.362702;84.085974
11116;236.84988400000003;351.00726;247.921311;590.653099;901.5164629999999;668.008945;678.5928180000001;314.928053
11117;2.947826;6.878261;2.947826;28.495652;11.791304;19.652174;20.634783;8.843478
11118;3.0;2.0;5.0;5.0;13.0;8.0;4.0;1.0
11119;10.885017;22.759582;15.832753;43.54007;49.477352;64.320557;38.592334;22.759582
11120;23.0;49.0;42.0;75.0;112.0;116.0;53.0;25.0
11121;4.84375;6.78125;3.875;11.625;19.375;20.34375;15.5;4.84375
11122;33.903683;69.8017;33.903683;90.74221;152.566572;102.708215;109.688385;65.813031
11123;8.709677;8.709677;2.177419;27.217742;21.774194;21.774194;26.129032;6.532258
11124;30.002043;46.003133;29.001224;89.003056;131.008922;108.00435;123.99492;90.979899
11125;4.346667;7.606667;4.346667;15.213333;36.946667;41.293333;31.513333;17.386667
11126;16.622222;37.4;16.622222;60.255556;85.188889;51.944444;64.411111;22.855556
11127;3.031915;7.074468;8.085106;4.042553;13.138298;19.202128;25.265957;11.117021
11128;17.747253;14.615385;5.21978;24.010989;33.406593;33.406593;36.538462;18.791209
11129;104.82888;156.204252;93.518258;256.687084;377.128254;300.805198;410.337681;281.438957
11130;11.103774;14.132075;3.028302;31.292453;47.443396;36.339623;40.377358;17.160377
11131;30.0;39.0;16.0;51.0;76.0;56.0;52.0;25.0
11132;72.632588;87.764377;52.456869;218.90655;217.897764;214.871406;219.915335;82.720447
11133;1.888889;0.0;0.0;6.611111;7.555556;7.555556;5.666667;0.0
11134;5.108696;2.043478;1.021739;9.195652;8.173913;4.086957;7.152174;5.108696
11135;1.071429;1.071429;0.0;3.214286;4.285714;0.0;1.071429;3.214286
11136;35.352028;74.744288;67.908104;89.709894;166.511509;111.716977;115.418837;86.326567
11137;6.377953;5.314961;3.188976;19.133858;22.322835;30.826772;24.448819;15.944882
11138;49.766839;56.597582;37.081174;99.533679;137.590674;73.186528;49.766839;22.443869
11139;5.0;3.0;3.0;9.0;20.0;24.0;14.0;5.0
11140;85.0;83.0;76.0;157.0;227.0;183.0;181.0;87.0
11141;3.105826;18.482629;8.091794;18.52071;13.458579;13.458579;14.493854;5.176377
11142;10.0;18.0;12.0;33.0;55.0;31.0;21.0;8.0
11143;4.064281;5.107569;4.086055;13.257905;25.51607;16.34422;15.322706;8.17211
11144;59.14741;45.755139;43.848674;184.161879;192.552875;166.815609;155.423848;48.614835
11145;189.341365;247.394142;130.395468;497.681599;631.435589;587.672726;705.671498;209.883117
11146;34.092896;30.081967;37.101093;62.169399;80.218579;47.128415;36.098361;12.032787
11147;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0
11148;25.673077;45.184615;19.511538;82.153846;118.096154;78.046154;82.153846;43.130769
11149;7.974684;9.113924;3.417722;11.392405;19.367089;13.670886;19.367089;3.417722
11150;27.698929;43.526889;18.795702;62.322591;108.548335;54.408611;70.23657;25.720434
11151;19.950495;34.913366;28.928218;74.814356;95.762376;54.863861;46.883663;20.94802
11152;10.623288;7.726027;2.89726;19.315068;36.69863;23.178082;26.075342;6.760274
11153;17.0;18.0;9.0;33.0;59.0;27.0;17.0;10.0
11154;0.0;3.375;0.0;14.625;13.5;9.0;11.25;6.75
11155;2.0;2.0;1.0;13.0;7.0;22.0;5.0;2.0
11156;8.918919;2.972973;2.972973;20.810811;22.792793;24.774775;11.891892;9.90991
11157;21.265823;13.822785;7.443038;46.78481;45.721519;43.594937;42.531646;18.075949
11158;14.047945;30.10274;14.047945;40.136986;93.318493;39.133562;29.099315;14.047945
11159;11.531034;11.531034;13.627586;28.303448;29.351724;22.013793;13.627586;13.627586
11160;0.0;6.724138;1.344828;2.689655;10.758621;13.448276;2.689655;1.344828
11161;4.076923;5.096154;7.134615;21.403846;21.403846;12.230769;13.25;12.230769
11162;7.354839;6.435484;0.0;12.870968;9.193548;10.112903;4.596774;1.83871
11163;0.96;1.92;1.92;8.64;9.6;6.72;10.56;3.84
11164;79.589182;121.373503;74.614858;188.029443;275.582333;211.910988;241.752141;75.609723
11165;21.0;39.0;14.0;33.0;75.0;59.0;64.0;41.0
11166;2.0;3.0;3.0;8.0;19.0;5.0;10.0;2.0
11167;8.0;8.0;5.0;8.0;25.0;17.0;19.0;6.0
11168;4.178463;9.401541;3.133847;9.401541;34.472316;34.429225;9.358449;12.535388
11169;3.107143;7.25;2.071429;13.464286;19.678571;14.5;13.464286;8.285714
11170;229.0;310.0;232.0;721.0;1003.0;860.0;869.0;228.0
11171;2.0;1.0;4.0;5.0;8.0;7.0;10.0;1.0
11172;41.975102;58.765143;49.320745;117.432009;133.123533;86.705226;104.888617;52.468878
11173;11.166667;9.305556;9.305556;12.097222;34.430556;28.847222;14.888889;8.375
11174;1.0;1.0;1.0;4.0;8.0;12.0;20.0;4.0
11175;30.260304;29.251627;28.24295;77.668113;89.772234;66.572668;86.746204;18.156182
11176;3.210526;9.631579;1.070175;4.280702;9.631579;11.77193;12.842105;6.421053
11177;1.0;0.0;4.0;6.0;4.0;10.0;9.0;3.0
11178;56.098611;67.526106;61.292927;191.150824;204.617634;114.274949;146.32606;64.409517
11179;4.0;9.0;5.0;14.0;15.0;17.0;15.0;8.0
11180;0.0;7.168675;6.144578;4.096386;25.60241;17.409639;11.26506;8.192771
11181;32.123188;30.176329;17.521739;72.033816;81.768116;75.927536;51.591787;14.601449
11182;11.130952;11.130952;9.107143;28.333333;27.321429;26.309524;34.404762;14.166667
11183;10.243234;24.583761;17.413498;43.770598;60.831878;43.021582;23.559438;22.259807
11184;8.24;9.27;2.06;10.3;24.72;20.6;16.48;5.15
11185;36.925152;44.698868;34.267191;119.83522;130.466928;80.709457;70.992312;31.094865
11186;1.022727;0.0;2.045455;11.25;7.159091;12.272727;9.204545;0.0
11187;1.0;1.0;0.0;5.0;11.0;11.0;12.0;5.0
11188;101.267473;118.470333;79.988694;231.889903;331.094197;231.889903;271.384217;74.93793
11189;3.065934;4.087912;5.10989;15.32967;20.43956;15.32967;15.32967;8.175824
