codgeo;CLUSTER
806470000;6.0
80648;6.0
806480000;6.0
80649;10.0
806490000;10.0
80650;6.0
806500000;6.0
80651;8.0
806510000;8.0
80652;6.0
806520000;6.0
80654;6.0
806540000;6.0
80655;6.0
806550000;6.0
80656;9.0
806560000;9.0
80657;6.0
806570000;6.0
80658;9.0
806580000;9.0
80659;6.0
806590000;6.0
80661;6.0
806610000;6.0
80662;6.0
806620000;6.0
80663;9.0
806630000;9.0
80664;9.0
806640000;9.0
80665;9.0
806650000;9.0
80666;6.0
806660000;6.0
80667;8.0
806670000;8.0
80668;6.0
806680000;6.0
80669;6.0
806690000;6.0
80670;6.0
806700000;6.0
80671;6.0
806710000;6.0
80672;9.0
806720000;9.0
80673;6.0
806730000;6.0
80674;10.0
806740000;10.0
80675;6.0
806750000;6.0
80676;6.0
806760000;6.0
80677;10.0
806770000;10.0
80678;6.0
806780000;6.0
80679;8.0
806790000;8.0
80680;10.0
806800000;10.0
80681;9.0
806810000;9.0
80682;6.0
806820000;6.0
80683;9.0
806830000;9.0
80684;6.0
806840000;6.0
80685;2.0
806850000;2.0
80686;6.0
806860000;6.0
80687;9.0
806870000;9.0
80688;10.0
806880000;10.0
80690;6.0
806900000;6.0
80691;9.0
806910000;9.0
80692;9.0
806920000;9.0
80693;9.0
806930000;9.0
80694;6.0
806940000;6.0
80695;9.0
806950000;9.0
80696;6.0
806960000;6.0
80697;8.0
806970000;8.0
80698;8.0
806980000;8.0
80699;6.0
806990000;6.0
80700;8.0
807000000;8.0
80701;6.0
807010000;6.0
80702;6.0
807020000;6.0
80703;8.0
807030000;8.0
80704;6.0
807040000;6.0
80705;8.0
807050000;8.0
80706;10.0
807060000;10.0
80707;6.0
807070000;6.0
80708;6.0
807080000;6.0
80709;6.0
807090000;6.0
80710;6.0
807100000;6.0
80711;10.0
807110000;10.0
80713;9.0
807130000;9.0
80714;9.0
807140000;9.0
80716;9.0
807160000;9.0
80717;6.0
807170000;6.0
80718;6.0
807180000;6.0
80719;6.0
807190000;6.0
80721;10.0
807210000;10.0
80722;6.0
807220000;6.0
80723;6.0
807230000;6.0
80724;10.0
807240000;10.0
80725;10.0
807250000;10.0
80726;8.0
807260000;8.0
80728;8.0
807280000;8.0
80729;6.0
807290000;6.0
80730;6.0
807300000;6.0
80732;9.0
807320000;9.0
80733;6.0
807330000;6.0
80734;6.0
807340000;6.0
80735;6.0
807350000;6.0
80736;6.0
807360000;6.0
80737;9.0
807370000;9.0
80738;6.0
807380000;6.0
80740;6.0
807400000;6.0
80741;6.0
807410000;6.0
80742;8.0
807420000;8.0
80743;7.0
807430000;7.0
80744;6.0
807440000;6.0
80746;6.0
807460000;6.0
80747;9.0
807470000;9.0
80748;6.0
807480000;6.0
80749;6.0
807490000;6.0
80750;6.0
807500000;6.0
80751;6.0
807510000;6.0
80752;6.0
807520000;6.0
80753;9.0
807530000;9.0
80754;8.0
807540000;8.0
80755;8.0
807550000;8.0
80756;6.0
807560000;6.0
80757;6.0
807570000;6.0
80758;6.0
807580000;6.0
80759;6.0
807590000;6.0
80760;6.0
807600000;6.0
80761;6.0
807610000;6.0
80762;9.0
807620000;9.0
80763;6.0
807630000;6.0
80764;8.0
807640000;8.0
80765;6.0
807650000;6.0
80766;6.0
807660000;6.0
80767;9.0
807670000;9.0
80769;6.0
807690000;6.0
80770;9.0
807700000;9.0
80771;9.0
807710000;9.0
80773;6.0
807730000;6.0
80774;6.0
807740000;6.0
80775;9.0
807750000;9.0
80776;6.0
807760000;6.0
80777;8.0
807770000;8.0
80778;6.0
807780000;6.0
80779;6.0
807790000;6.0
80780;8.0
807800000;8.0
80781;6.0
807810000;6.0
80782;6.0
807820000;6.0
80783;8.0
807830000;8.0
80784;6.0
807840000;6.0
80785;6.0
807850000;6.0
80786;6.0
807860000;6.0
80787;9.0
807870000;9.0
80788;6.0
807880000;6.0
80789;6.0
807890000;6.0
80790;9.0
807900000;9.0
80791;6.0
807910000;6.0
80792;6.0
807920000;6.0
80793;6.0
807930000;6.0
80794;8.0
807940000;8.0
80795;6.0
807950000;6.0
80796;9.0
807960000;9.0
80797;6.0
807970000;6.0
80798;9.0
807980000;9.0
80799;9.0
807990000;9.0
80800;6.0
808000000;6.0
80801;9.0
808010000;9.0
80802;9.0
808020000;9.0
80803;6.0
808030000;6.0
80804;9.0
808040000;9.0
80805;6.0
808050000;6.0
80806;6.0
808060000;6.0
80807;6.0
808070000;6.0
80808;6.0
808080000;6.0
80809;6.0
808090000;6.0
80810;8.0
808100000;8.0
80811;8.0
808110000;8.0
80812;6.0
808120000;6.0
80813;6.0
808130000;6.0
80814;6.0
808140000;6.0
80815;6.0
808150000;6.0
80819;6.0
808190000;6.0
80820;6.0
808200000;6.0
80821;8.0
808210000;8.0
80822;6.0
808220000;6.0
80823;9.0
808230000;9.0
80824;8.0
808240000;8.0
80825;9.0
808250000;9.0
80826;6.0
808260000;6.0
80827;10.0
808270000;10.0
80828;8.0
808280000;8.0
80829;9.0
808290000;9.0
80830;6.0
808300000;6.0
80832;6.0
808320000;6.0
80833;6.0
808330000;6.0
80834;6.0
808340000;6.0
80835;6.0
808350000;6.0
80836;6.0
808360000;6.0
81001;6.0
810010000;6.0
81002;6.0
810020000;6.0
81003;10.0
810030000;10.0
810040101;3.0
810040102;3.0
810040201;7.0
810040202;3.0
810040203;1.0
810040301;1.0
810040302;1.0
810040303;7.0
810040304;7.0
810040401;1.0
810040402;10.0
810040501;7.0
810040601;1.0
810040602;7.0
810040603;2.0
810040701;4.0
810040702;8.0
810040801;4.0
810040802;8.0
810040803;10.0
810040804;7.0
81005;8.0
810050000;8.0
81006;6.0
810060000;6.0
81007;6.0
810070000;6.0
81008;8.0
810080000;8.0
81009;7.0
810090000;7.0
81010;8.0
810100000;8.0
81011;6.0
810110000;6.0
81012;8.0
810120000;8.0
81013;6.0
810130000;6.0
81014;8.0
810140000;8.0
81015;6.0
810150000;6.0
81016;7.0
810160000;7.0
81017;9.0
810170000;9.0
81018;8.0
810180000;8.0
81019;8.0
810190000;8.0
81020;6.0
810200000;6.0
810210101;8.0
810210102;4.0
810210103;8.0
810210104;8.0
810210105;8.0
810210106;9.0
81022;6.0
810220000;6.0
81023;9.0
810230000;9.0
81024;6.0
810240000;6.0
81025;6.0
810250000;6.0
81026;6.0
810260000;6.0
81027;6.0
810270000;6.0
81028;8.0
810280000;8.0
81029;6.0
810290000;6.0
81030;6.0
810300000;6.0
81031;6.0
810310000;6.0
81032;6.0
810320000;6.0
81033;10.0
810330000;10.0
81034;10.0
810340000;10.0
81035;8.0
810350000;8.0
81036;6.0
810360000;6.0
81037;10.0
810370000;10.0
81038;6.0
810380000;6.0
81039;9.0
810390000;9.0
81040;6.0
810400000;6.0
81041;8.0
810410000;8.0
81042;8.0
810420000;8.0
81043;6.0
810430000;6.0
81044;6.0
810440000;6.0
81045;10.0
810450000;10.0
81046;9.0
810460000;9.0
81047;8.0
810470000;8.0
81048;10.0
810480000;10.0
81049;6.0
810490000;6.0
81050;6.0
810500000;6.0
81051;8.0
810510000;8.0
81052;6.0
810520000;6.0
81053;8.0
810530000;8.0
81054;6.0
810540000;6.0
81055;8.0
810550000;8.0
81056;6.0
810560000;6.0
81058;6.0
810580000;6.0
81059;6.0
810590000;6.0
810600101;1.0
810600102;1.0
810600103;8.0
810600104;8.0
810600105;10.0
81061;6.0
810610000;6.0
81062;8.0
810620000;8.0
81063;6.0
810630000;6.0
81064;8.0
810640000;8.0
810650101;3.0
810650201;1.0
810650202;1.0
810650203;1.0
810650204;10.0
810650205;2.0
810650206;4.0
810650301;10.0
810650302;2.0
810650401;2.0
810650402;6.0
810650403;4.0
810650404;10.0
810650501;1.0
810650601;8.0
810650602;8.0
810650701;6.0
810650702;1.0
810650801;8.0
810650901;7.0
810650902;6.0
81066;8.0
810660000;8.0
81067;8.0
810670000;8.0
81068;6.0
810680000;6.0
81069;7.0
810690000;7.0
81070;6.0
810700000;6.0
81071;6.0
810710000;6.0
81072;6.0
810720000;6.0
81073;8.0
810730000;8.0
81074;6.0
810740000;6.0
81075;6.0
810750000;6.0
81076;6.0
810760000;6.0
81077;8.0
810770000;8.0
81078;9.0
810780000;9.0
81079;6.0
810790000;6.0
81080;8.0
810800000;8.0
81081;10.0
810810000;10.0
81082;6.0
810820000;6.0
81083;8.0
810830000;8.0
81084;6.0
810840000;6.0
81085;8.0
810850000;8.0
81086;8.0
810860000;8.0
81087;6.0
810870000;6.0
81088;6.0
810880000;6.0
81089;8.0
810890000;8.0
81090;6.0
810900000;6.0
81091;8.0
810910000;8.0
81092;9.0
810920000;9.0
81093;6.0
810930000;6.0
81094;8.0
810940000;8.0
81095;6.0
810950000;6.0
81096;8.0
810960000;8.0
81097;6.0
810970000;6.0
81098;6.0
810980000;6.0
810990101;1.0
810990102;1.0
810990103;7.0
810990104;9.0
810990105;10.0
81100;9.0
811000000;9.0
81101;6.0
811010000;6.0
81102;6.0
811020000;6.0
81103;8.0
811030000;8.0
81104;6.0
811040000;6.0
811050101;5.0
811050102;7.0
811050103;10.0
811050104;8.0
811050105;9.0
811050106;8.0
811050107;10.0
81106;6.0
811060000;6.0
81108;8.0
811080000;8.0
81109;6.0
811090000;6.0
81110;8.0
811100000;8.0
81111;8.0
811110000;8.0
81112;6.0
811120000;6.0
81113;6.0
811130000;6.0
81114;8.0
811140000;8.0
81115;8.0
811150000;8.0
81116;9.0
811160000;9.0
81117;6.0
811170000;6.0
81118;8.0
811180000;8.0
81119;9.0
811190000;9.0
811200101;2.0
811200102;6.0
81121;8.0
811210000;8.0
81122;8.0
811220000;8.0
81123;8.0
811230000;8.0
81124;10.0
811240000;10.0
81125;8.0
811250000;8.0
81126;6.0
811260000;6.0
81127;8.0
811270000;8.0
81128;9.0
811280000;9.0
81129;6.0
811290000;6.0
81130;8.0
811300000;8.0
81131;6.0
811310000;6.0
81132;9.0
811320000;9.0
81133;6.0
811330000;6.0
81134;7.0
811340000;7.0
81135;6.0
811350000;6.0
81136;8.0
811360000;8.0
81137;8.0
811370000;8.0
81138;9.0
811380000;9.0
81139;9.0
811390000;9.0
811400101;1.0
811400102;10.0
811400105;10.0
811400106;9.0
81141;6.0
811410000;6.0
81142;6.0
811420000;6.0
81143;6.0
811430000;6.0
81144;9.0
811440000;9.0
81145;10.0
811450000;10.0
81146;8.0
811460000;8.0
81147;9.0
811470000;9.0
81148;8.0
811480000;8.0
81149;6.0
811490000;6.0
81150;6.0
811500000;6.0
81151;6.0
811510000;6.0
81152;8.0
811520000;8.0
81153;8.0
811530000;8.0
81154;8.0
811540000;8.0
81155;8.0
811550000;8.0
81156;8.0
811560000;8.0
81157;6.0
811570000;6.0
81158;8.0
811580000;8.0
81159;6.0
811590000;6.0
81160;8.0
811600000;8.0
81161;8.0
811610000;8.0
81162;6.0
811620000;6.0
811630101;1.0
811630102;7.0
811630103;2.0
811630104;10.0
811630105;10.0
811630106;7.0
811630107;8.0
81164;9.0
811640000;9.0
81165;8.0
811650000;8.0
81166;8.0
811660000;8.0
81167;7.0
811670000;7.0
81168;8.0
811680000;8.0
81169;6.0
811690000;6.0
81170;8.0
811700000;8.0
81171;6.0
811710000;6.0
81172;6.0
811720000;6.0
81173;6.0
811730000;6.0
81174;9.0
811740000;9.0
81175;6.0
811750000;6.0
81176;6.0
811760000;6.0
81177;6.0
811770000;6.0
81178;6.0
811780000;6.0
81179;6.0
811790000;6.0
81180;8.0
811800000;8.0
81181;6.0
811810000;6.0
81182;8.0
811820000;8.0
81183;8.0
811830000;8.0
81184;8.0
811840000;8.0
81185;6.0
811850000;6.0
81186;8.0
811860000;8.0
81187;6.0
811870000;6.0
81188;8.0
811880000;8.0
81189;6.0
811890000;6.0
81190;6.0
811900000;6.0
81191;8.0
811910000;8.0
81192;8.0
811920000;8.0
81193;8.0
811930000;8.0
81195;6.0
811950000;6.0
81196;8.0
811960000;8.0
81197;6.0
811970000;6.0
81198;6.0
811980000;6.0
81199;8.0
811990000;8.0
81200;6.0
812000000;6.0
81201;8.0
812010000;8.0
81202;6.0
812020000;6.0
81203;8.0
812030000;8.0
81204;8.0
812040000;8.0
81205;8.0
812050000;8.0
81206;7.0
812060000;7.0
81207;8.0
812070000;8.0
81208;6.0
812080000;6.0
81209;8.0
812090000;8.0
81210;9.0
812100000;9.0
81211;6.0
812110000;6.0
81212;6.0
812120000;6.0
81213;6.0
812130000;6.0
81214;6.0
812140000;6.0
81215;6.0
812150000;6.0
81216;9.0
812160000;9.0
81217;8.0
812170000;8.0
81218;6.0
812180000;6.0
81219;10.0
812190000;10.0
81220;10.0
812200000;10.0
81221;6.0
812210000;6.0
81222;10.0
812220000;10.0
81223;8.0
812230000;8.0
81224;8.0
812240000;8.0
81225;9.0
812250000;9.0
81226;6.0
812260000;6.0
81227;10.0
812270000;10.0
81228;6.0
812280000;6.0
81229;6.0
812290000;6.0
81230;6.0
812300000;6.0
81231;8.0
812310000;8.0
81232;6.0
812320000;6.0
81233;8.0
812330000;8.0
81234;8.0
812340000;8.0
81235;6.0
812350000;6.0
81236;6.0
812360000;6.0
81237;9.0
812370000;9.0
81238;10.0
812380000;10.0
81239;8.0
812390000;8.0
81240;8.0
812400000;8.0
81241;8.0
812410000;8.0
81242;6.0
812420000;6.0
81243;8.0
812430000;8.0
81244;10.0
812440000;10.0
81245;8.0
812450000;8.0
81246;9.0
812460000;9.0
81247;6.0
812470000;6.0
81248;6.0
812480000;6.0
81249;8.0
812490000;8.0
81250;6.0
812500000;6.0
81251;6.0
812510000;6.0
81252;6.0
812520000;6.0
81253;6.0
812530000;6.0
81254;6.0
812540000;6.0
81255;6.0
812550000;6.0
81256;6.0
812560000;6.0
812570101;2.0
812570102;10.0
812570103;7.0
81258;6.0
812580000;6.0
81259;8.0
812590000;8.0
81260;8.0
812600000;8.0
81261;6.0
812610000;6.0
81262;8.0
812620000;8.0
81263;8.0
812630000;8.0
81264;6.0
812640000;6.0
81265;8.0
812650000;8.0
81266;10.0
812660000;10.0
81267;8.0
812670000;8.0
81268;6.0
812680000;6.0
81269;8.0
812690000;8.0
81270;9.0
812700000;9.0
81271;9.0
812710000;9.0
81272;8.0
812720000;8.0
81273;8.0
812730000;8.0
81274;6.0
812740000;6.0
81275;8.0
812750000;8.0
81276;9.0
812760000;9.0
81277;6.0
812770000;6.0
81278;8.0
812780000;8.0
81279;8.0
812790000;8.0
81280;8.0
812800000;8.0
81281;6.0
812810000;6.0
81282;8.0
812820000;8.0
81283;6.0
812830000;6.0
81284;10.0
812840000;10.0
81285;8.0
812850000;8.0
81286;6.0
812860000;6.0
81287;6.0
812870000;6.0
81288;10.0
812880000;10.0
81289;10.0
812890000;10.0
81290;8.0
812900000;8.0
81291;6.0
812910000;6.0
81292;8.0
812920000;8.0
81293;9.0
812930000;9.0
81294;6.0
812940000;6.0
81295;8.0
812950000;8.0
81296;6.0
812960000;6.0
81297;8.0
812970000;8.0
81298;6.0
812980000;6.0
81299;6.0
812990000;6.0
81300;8.0
813000000;8.0
81301;8.0
813010000;8.0
81302;6.0
813020000;6.0
81303;10.0
813030000;10.0
81304;8.0
813040000;8.0
81305;8.0
813050000;8.0
81306;10.0
813060000;10.0
81307;6.0
813070000;6.0
81308;10.0
813080000;10.0
81309;10.0
813090000;10.0
81310;8.0
813100000;8.0
81311;6.0
813110000;6.0
81312;9.0
813120000;9.0
81313;8.0
813130000;8.0
81314;8.0
813140000;8.0
81315;9.0
813150000;9.0
81316;8.0
813160000;8.0
81317;10.0
813170000;10.0
81318;8.0
813180000;8.0
81319;8.0
813190000;8.0
81320;8.0
813200000;8.0
81321;10.0
813210000;10.0
81322;8.0
813220000;8.0
81323;9.0
813230000;9.0
81324;6.0
813240000;6.0
81325;6.0
813250000;6.0
81326;6.0
813260000;6.0
82001;6.0
820010000;6.0
82002;9.0
820020000;9.0
82003;6.0
820030000;6.0
82004;6.0
820040000;6.0
82005;9.0
820050000;9.0
82006;6.0
820060000;6.0
82007;8.0
820070000;8.0
82008;10.0
820080000;10.0
82009;8.0
820090000;8.0
82010;9.0
820100000;9.0
82011;6.0
820110000;6.0
82012;6.0
820120000;6.0
82013;10.0
820130000;10.0
82014;6.0
820140000;6.0
82015;6.0
820150000;6.0
82016;8.0
820160000;8.0
82017;6.0
820170000;6.0
82018;6.0
820180000;6.0
82019;6.0
820190000;6.0
82020;6.0
820200000;6.0
82021;9.0
820210000;9.0
82022;8.0
820220000;8.0
82023;10.0
820230000;10.0
82024;8.0
820240000;8.0
82025;9.0
820250000;9.0
82026;7.0
820260000;7.0
82027;6.0
820270000;6.0
82028;6.0
820280000;6.0
82029;8.0
820290000;8.0
82030;8.0
820300000;8.0
82031;9.0
820310000;9.0
82032;8.0
820320000;8.0
820330101;1.0
820330102;2.0
820330103;10.0
820330104;6.0
820330105;3.0
820330106;6.0
82034;8.0
820340000;8.0
82035;6.0
820350000;6.0
82036;8.0
820360000;8.0
820370101;2.0
820370102;2.0
82038;7.0
820380000;7.0
82039;6.0
820390000;6.0
82040;6.0
820400000;6.0
82041;8.0
820410000;8.0
82042;8.0
820420000;8.0
82043;6.0
820430000;6.0
82044;9.0
820440000;9.0
82045;8.0
820450000;8.0
82046;6.0
820460000;6.0
82047;6.0
820470000;6.0
82048;9.0
820480000;9.0
82049;6.0
820490000;6.0
82050;9.0
820500000;9.0
82051;8.0
820510000;8.0
82052;6.0
820520000;6.0
82053;6.0
820530000;6.0
82054;6.0
820540000;6.0
82055;6.0
820550000;6.0
82056;8.0
820560000;8.0
82057;6.0
820570000;6.0
82058;8.0
820580000;8.0
82059;8.0
820590000;8.0
82060;6.0
820600000;6.0
82061;8.0
820610000;8.0
82062;9.0
820620000;9.0
82063;6.0
820630000;6.0
82064;8.0
820640000;8.0
82065;8.0
820650000;8.0
82066;6.0
820660000;6.0
82067;6.0
820670000;6.0
82068;9.0
820680000;9.0
82069;8.0
820690000;8.0
82070;6.0
820700000;6.0
82071;6.0
820710000;6.0
82072;10.0
820720000;10.0
82073;6.0
820730000;6.0
82074;8.0
820740000;8.0
82075;10.0
820750000;10.0
82076;9.0
820760000;9.0
82077;6.0
820770000;6.0
82078;8.0
820780000;8.0
82079;9.0
820790000;9.0
82080;6.0
820800000;6.0
82081;8.0
820810000;8.0
82082;8.0
820820000;8.0
82083;6.0
820830000;6.0
82084;8.0
820840000;8.0
82085;6.0
820850000;6.0
82086;9.0
820860000;9.0
82087;9.0
820870000;9.0
82088;7.0
820880000;7.0
82089;10.0
820890000;10.0
82090;8.0
820900000;8.0
82091;9.0
820910000;9.0
82092;8.0
820920000;8.0
82093;9.0
820930000;9.0
82094;10.0
820940000;10.0
82095;9.0
820950000;9.0
82096;9.0
820960000;9.0
82097;10.0
820970000;10.0
82098;6.0
820980000;6.0
82099;6.0
820990000;6.0
82100;8.0
821000000;8.0
82101;9.0
821010000;9.0
82102;8.0
821020000;8.0
82103;6.0
821030000;6.0
82104;9.0
821040000;9.0
82105;9.0
821050000;9.0
82106;8.0
821060000;8.0
82107;9.0
821070000;9.0
82108;6.0
821080000;6.0
82109;6.0
821090000;6.0
82110;9.0
821100000;9.0
82111;9.0
821110000;9.0
821120101;1.0
821120102;2.0
821120103;6.0
821120104;6.0
821120105;8.0
82113;8.0
821130000;8.0
82114;6.0
821140000;6.0
82115;9.0
821150000;9.0
82116;8.0
821160000;8.0
82117;7.0
821170000;7.0
82118;9.0
821180000;9.0
82119;6.0
821190000;6.0
82120;6.0
821200000;6.0
821210101;3.0
821210102;3.0
821210103;3.0
821210104;3.0
821210201;1.0
821210301;1.0
821210302;10.0
821210303;2.0
821210401;7.0
821210402;10.0
821210403;2.0
821210404;5.0
821210405;4.0
821210501;2.0
821210502;2.0
821210503;2.0
821210601;2.0
821210602;9.0
821210603;6.0
821210701;10.0
821210801;6.0
821210901;6.0
821211001;10.0
821211101;6.0
821211102;6.0
82122;8.0
821220000;8.0
82123;10.0
821230000;10.0
82124;9.0
821240000;9.0
82125;9.0
821250000;9.0
82126;9.0
821260000;9.0
82127;6.0
821270000;6.0
82128;8.0
821280000;8.0
82129;8.0
821290000;8.0
82130;8.0
821300000;8.0
82131;10.0
821310000;10.0
82132;8.0
821320000;8.0
82133;6.0
821330000;6.0
82134;10.0
821340000;10.0
82135;6.0
821350000;6.0
82136;6.0
821360000;6.0
82137;8.0
821370000;8.0
82138;8.0
821380000;8.0
82139;6.0
821390000;6.0
82140;6.0
821400000;6.0
82141;10.0
821410000;10.0
82142;6.0
821420000;6.0
82143;8.0
821430000;8.0
82144;6.0
821440000;6.0
82145;6.0
821450000;6.0
82146;9.0
821460000;9.0
82147;8.0
821470000;8.0
82148;8.0
821480000;8.0
82149;9.0
821490000;9.0
82150;9.0
821500000;9.0
82151;8.0
821510000;8.0
82152;10.0
821520000;10.0
82153;8.0
821530000;8.0
82154;8.0
821540000;8.0
82155;7.0
821550000;7.0
82156;8.0
821560000;8.0
82157;8.0
821570000;8.0
82158;9.0
821580000;9.0
82159;6.0
821590000;6.0
82160;6.0
821600000;6.0
82161;9.0
821610000;9.0
82162;6.0
821620000;6.0
82163;8.0
821630000;8.0
82164;6.0
821640000;6.0
82165;6.0
821650000;6.0
82166;8.0
821660000;8.0
82167;6.0
821670000;6.0
82168;8.0
821680000;8.0
82169;10.0
821690000;10.0
82170;8.0
821700000;8.0
82171;9.0
821710000;9.0
82172;8.0
821720000;8.0
82173;10.0
821730000;10.0
82174;8.0
821740000;8.0
82175;8.0
821750000;8.0
82176;6.0
821760000;6.0
82177;8.0
821770000;8.0
82178;6.0
821780000;6.0
82179;10.0
821790000;10.0
82180;8.0
821800000;8.0
82181;6.0
821810000;6.0
82182;8.0
821820000;8.0
82183;8.0
821830000;8.0
82184;6.0
821840000;6.0
82185;8.0
821850000;8.0
82186;7.0
821860000;7.0
82187;8.0
821870000;8.0
82188;6.0
821880000;6.0
82189;9.0
821890000;9.0
82190;10.0
821900000;10.0
82191;8.0
821910000;8.0
82192;6.0
821920000;6.0
82193;8.0
821930000;8.0
82194;9.0
821940000;9.0
82195;6.0
821950000;6.0
83001;9.0
830010000;9.0
83002;7.0
830020000;7.0
83003;7.0
830030000;7.0
830040101;2.0
830040102;9.0
83005;7.0
830050000;7.0
83006;9.0
830060000;9.0
83007;7.0
830070000;7.0
83008;10.0
830080000;10.0
830090101;1.0
830090102;3.0
830090106;1.0
83010;7.0
830100000;7.0
83011;2.0
830110000;2.0
83012;2.0
830120000;2.0
83013;10.0
830130000;10.0
83014;7.0
830140000;7.0
83015;7.0
830150000;7.0
830160101;1.0
830160102;10.0
830160103;6.0
83017;10.0
830170000;10.0
83018;9.0
830180000;9.0
830190101;2.0
830190102;1.0
830190103;9.0
83020;1.0
830200000;1.0
83021;9.0
830210000;9.0
83022;9.0
830220000;9.0
830230101;1.0
830230201;5.0
830230202;2.0
830230301;9.0
830230401;10.0
830230501;6.0
83025;10.0
830250000;10.0
83026;10.0
830260000;10.0
83027;9.0
830270000;9.0
83028;7.0
830280000;7.0
83029;9.0
830290000;9.0
83030;10.0
830300000;10.0
83031;10.0
830310000;10.0
83032;7.0
830320000;7.0
83033;10.0
830330000;10.0
830340101;1.0
830340102;7.0
830340103;10.0
83035;10.0
830350000;10.0
830360101;1.0
830360102;2.0
83037;10.0
830370000;10.0
83038;7.0
830380000;7.0
83039;10.0
830390000;10.0
83040;7.0
830400000;7.0
83041;7.0
830410000;7.0
830420101;2.0
830420102;1.0
830420103;2.0
830420104;1.0
83043;2.0
830430000;2.0
83044;2.0
830440000;2.0
83045;7.0
830450000;7.0
83046;7.0
830460000;7.0
830470101;9.0
830470102;7.0
830470103;2.0
830470104;10.0
830470105;9.0
83048;2.0
830480000;2.0
830490101;9.0
830490102;9.0
830490103;2.0
830500101;3.0
830500102;1.0
830500103;1.0
830500104;5.0
830500105;5.0
830500106;2.0
830500107;9.0
830500108;9.0
830500109;7.0
830500110;2.0
830500111;7.0
830500112;6.0
83051;7.0
830510000;7.0
83052;8.0
830520000;8.0
83053;9.0
830530000;9.0
830540101;9.0
830540102;1.0
830540103;6.0
83055;7.0
830550000;7.0
83056;9.0
830560000;9.0
83057;9.0
830570000;9.0
83058;7.0
830580000;7.0
83059;9.0
830590000;9.0
83060;10.0
830600000;10.0
830610101;3.0
830610102;4.0
830610103;1.0
830610104;1.0
830610105;1.0
830610106;1.0
830610107;5.0
830610108;3.0
830610109;3.0
830610110;3.0
830610111;1.0
830610112;1.0
830610113;1.0
830610114;7.0
830610115;6.0
830610116;10.0
830610117;7.0
830610118;2.0
830610119;9.0
830620101;2.0
830620102;1.0
830620103;2.0
830620104;3.0
830620106;1.0
830620107;7.0
830620108;7.0
830620109;9.0
830620110;4.0
830620111;5.0
83063;7.0
830630000;7.0
83064;9.0
830640000;9.0
83065;2.0
830650000;2.0
83066;9.0
830660000;9.0
83067;10.0
830670000;10.0
83068;2.0
830680000;2.0
830690101;3.0
830690102;1.0
830690103;1.0
830690104;1.0
830690105;4.0
830690106;2.0
830690107;3.0
830690108;3.0
830690109;2.0
830690110;1.0
830690111;5.0
830690112;10.0
830690113;1.0
830690114;2.0
830690115;8.0
830690116;1.0
830690117;2.0
830690118;2.0
830690119;3.0
830690120;1.0
830690121;2.0
830690122;8.0
830690123;4.0
830690124;3.0
830690125;3.0
830690126;9.0
830690127;1.0
830690128;4.0
830690129;2.0
830700101;2.0
830700102;1.0
830710103;2.0
830710104;2.0
830710105;2.0
830720101;9.0
830720102;8.0
830720103;1.0
830730101;9.0
830730102;10.0
830730103;1.0
83074;7.0
830740000;7.0
83075;7.0
830750000;7.0
83076;10.0
830760000;10.0
83077;9.0
830770000;9.0
83078;8.0
830780000;8.0
83079;10.0
830790000;10.0
83080;7.0
830800000;7.0
83081;9.0
830810000;9.0
83082;1.0
830820000;1.0
83083;10.0
830830000;10.0
83084;7.0
830840000;7.0
83085;10.0
830850000;10.0
830860101;1.0
830860102;2.0
830860103;9.0
83087;9.0
830870000;9.0
83088;9.0
830880000;9.0
83089;9.0
830890000;9.0
830900101;3.0
830900102;9.0
830900103;9.0
830900104;10.0
830900105;2.0
83091;10.0
830910000;10.0
83092;10.0
830920000;10.0
83093;2.0
830930000;2.0
83094;10.0
830940000;10.0
83095;9.0
830950000;9.0
83096;9.0
830960000;9.0
83097;9.0
830970000;9.0
830980101;7.0
830980102;7.0
830980103;2.0
830980104;2.0
830990101;1.0
830990102;9.0
83100;10.0
831000000;10.0
83101;2.0
831010000;2.0
83102;8.0
831020000;8.0
83103;9.0
831030000;9.0
83104;9.0
831040000;9.0
83105;7.0
831050000;7.0
83106;6.0
831060000;6.0
831070101;1.0
831070102;9.0
831070103;7.0
831070104;9.0
83108;9.0
831080000;9.0
83109;7.0
831090000;7.0
83110;10.0
831100000;10.0
83111;9.0
831110000;9.0
831120101;2.0
831120102;2.0
831120103;2.0
83113;9.0
831130000;9.0
83114;7.0
831140000;7.0
831150101;2.0
831150102;3.0
831150103;1.0
831150104;1.0
831150105;7.0
831160101;1.0
831160102;2.0
831160103;6.0
831160104;6.0
831160105;6.0
831160106;6.0
83117;9.0
831170000;9.0
